ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8588548601864181, 'recall': 0.7904411764705882, 'f1-score': 0.8232291001914486, 'support': 816}","{'precision': 0.5764705882352941, 'recall': 0.4117647058823529, 'f1-score': 0.48039215686274506, 'support': 119}","{'precision': 0.8679435483870968, 'recall': 0.8215648854961832, 'f1-score': 0.8441176470588235, 'support': 1048}","{'precision': 0.850656455142232, 'recall': 0.7841654059505799, 'f1-score': 0.8160587772238258, 'support': 1983}","{'precision': 0.7677563322696029, 'recall': 0.6745902559497082, 'f1-score': 0.7159129680376725, 'support': 1983}","{'precision': 0.8467122564910715, 'recall': 0.7841654059505799, 'f1-score': 0.8136948595766695, 'support': 1983}",0.6056356430053711,39,0.010268663056194782
"{'precision': 0.857707509881423, 'recall': 0.7977941176470589, 'f1-score': 0.8266666666666668, 'support': 816}","{'precision': 0.6164383561643836, 'recall': 0.37815126050420167, 'f1-score': 0.46875, 'support': 119}","{'precision': 0.8679435483870968, 'recall': 0.8215648854961832, 'f1-score': 0.8441176470588235, 'support': 1048}","{'precision': 0.8536184210526315, 'recall': 0.7851739788199698, 'f1-score': 0.8179669030732861, 'support': 1983}","{'precision': 0.7806964714776345, 'recall': 0.6658367545491479, 'f1-score': 0.7131781045751634, 'support': 1983}","{'precision': 0.8486385936240445, 'recall': 0.7851739788199698, 'f1-score': 0.81441076354899, 'support': 1983}",0.7217262983322144,40,0.015682458877563477
"{'precision': 0.8535620052770448, 'recall': 0.7928921568627451, 'f1-score': 0.8221092757306226, 'support': 816}","{'precision': 0.5822784810126582, 'recall': 0.3865546218487395, 'f1-score': 0.4646464646464647, 'support': 119}","{'precision': 0.8599605522682445, 'recall': 0.8320610687022901, 'f1-score': 0.845780795344326, 'support': 1048}","{'precision': 0.8454889249054565, 'recall': 0.789208270297529, 'f1-score': 0.816379760041732, 'support': 1983}","{'precision': 0.7652670128526492, 'recall': 0.6705026158045916, 'f1-score': 0.7108455119071379, 'support': 1983}","{'precision': 0.8406638398001489, 'recall': 0.789208270297529, 'f1-score': 0.8131681148814782, 'support': 1983}",0.8267520666122437,41,0.009157058782875538
"{'precision': 0.8501291989664083, 'recall': 0.8063725490196079, 'f1-score': 0.8276729559748427, 'support': 816}","{'precision': 0.6144578313253012, 'recall': 0.42857142857142855, 'f1-score': 0.504950495049505, 'support': 119}","{'precision': 0.863773965691221, 'recall': 0.816793893129771, 'f1-score': 0.8396272682687592, 'support': 1048}","{'precision': 0.8468614718614719, 'recall': 0.789208270297529, 'f1-score': 0.8170190550770035, 'support': 1983}","{'precision': 0.7761203319943101, 'recall': 0.6839126235736025, 'f1-score': 0.7240835730977023, 'support': 1983}","{'precision': 0.8431976925510336, 'recall': 0.789208270297529, 'f1-score': 0.8146241140353114, 'support': 1983}",0.5279610753059387,42,0.008202091790735722
"{'precision': 0.8483660130718954, 'recall': 0.7953431372549019, 'f1-score': 0.820999367488931, 'support': 816}","{'precision': 0.5416666666666666, 'recall': 0.4369747899159664, 'f1-score': 0.48372093023255813, 'support': 119}","{'precision': 0.8581418581418582, 'recall': 0.8196564885496184, 'f1-score': 0.8384577842850172, 'support': 1048}","{'precision': 0.8378088077336198, 'recall': 0.7866868381240545, 'f1-score': 0.8114434330299091, 'support': 1983}","{'precision': 0.7493915126268068, 'recall': 0.6839914719068289, 'f1-score': 0.7143926940021688, 'support': 1983}","{'precision': 0.8351274167083547, 'recall': 0.7866868381240545, 'f1-score': 0.8099858963688048, 'support': 1983}",0.8596735596656799,43,0.007830026559531689
"{'precision': 0.8606224627875507, 'recall': 0.7794117647058824, 'f1-score': 0.8180064308681673, 'support': 816}","{'precision': 0.5842696629213483, 'recall': 0.4369747899159664, 'f1-score': 0.5, 'support': 119}","{'precision': 0.8602794411177644, 'recall': 0.8225190839694656, 'f1-score': 0.8409756097560975, 'support': 1048}","{'precision': 0.8469945355191257, 'recall': 0.7816439737771054, 'f1-score': 0.8130081300813009, 'support': 1983}","{'precision': 0.7683905222755545, 'recall': 0.6796352128637716, 'f1-score': 0.7196606802080883, 'support': 1983}","{'precision': 0.8438572233049414, 'recall': 0.7816439737771054, 'f1-score': 0.8110618691945611, 'support': 1983}",1.2640162706375122,44,0.04190915450453758
"{'precision': 0.8520942408376964, 'recall': 0.7977941176470589, 'f1-score': 0.8240506329113925, 'support': 816}","{'precision': 0.5346534653465347, 'recall': 0.453781512605042, 'f1-score': 0.49090909090909096, 'support': 119}","{'precision': 0.8616161616161616, 'recall': 0.8139312977099237, 'f1-score': 0.8370951913640825, 'support': 1048}","{'precision': 0.8398921832884098, 'recall': 0.7856782652546647, 'f1-score': 0.8118811881188119, 'support': 1983}","{'precision': 0.749454622600131, 'recall': 0.6885023093206749, 'f1-score': 0.7173516383948554, 'support': 1983}","{'precision': 0.8380768533905877, 'recall': 0.7856782652546647, 'f1-score': 0.8109527275962867, 'support': 1983}",1.0223121643066406,45,0.015139789320528507
"{'precision': 0.8228498074454429, 'recall': 0.7855392156862745, 'f1-score': 0.8037617554858935, 'support': 816}","{'precision': 0.5714285714285714, 'recall': 0.4369747899159664, 'f1-score': 0.49523809523809526, 'support': 119}","{'precision': 0.8880597014925373, 'recall': 0.7948473282442748, 'f1-score': 0.8388721047331319, 'support': 1048}","{'precision': 0.8440265486725663, 'recall': 0.7695410993444276, 'f1-score': 0.8050646267475599, 'support': 1983}","{'precision': 0.760779360122184, 'recall': 0.6724537779488385, 'f1-score': 0.7126239851523736, 'support': 1983}","{'precision': 0.8422249168127386, 'recall': 0.7695410993444276, 'f1-score': 0.8038027693243291, 'support': 1983}",1.3279072046279907,46,0.03126203268766403
"{'precision': 0.8329048843187661, 'recall': 0.7941176470588235, 'f1-score': 0.8130489335006273, 'support': 816}","{'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 119}","{'precision': 0.8810754912099276, 'recall': 0.8129770992366412, 'f1-score': 0.8456575682382134, 'support': 1048}","{'precision': 0.8475409836065574, 'recall': 0.7821482602118003, 'f1-score': 0.8135326514555468, 'support': 1983}","{'precision': 0.7713267918428978, 'recall': 0.6785553916222978, 'f1-score': 0.7195688339129469, 'support': 1983}","{'precision': 0.8443860314634983, 'recall': 0.7821482602118003, 'f1-score': 0.8114962487393643, 'support': 1983}",2.1568095684051514,47,0.009599091485142708
"{'precision': 0.8331071913161465, 'recall': 0.7524509803921569, 'f1-score': 0.7907276239536382, 'support': 816}","{'precision': 0.6170212765957447, 'recall': 0.48739495798319327, 'f1-score': 0.5446009389671361, 'support': 119}","{'precision': 0.8305084745762712, 'recall': 0.8416030534351145, 'f1-score': 0.8360189573459715, 'support': 1048}","{'precision': 0.820919175911252, 'recall': 0.783661119515885, 'f1-score': 0.8018575851393189, 'support': 1983}","{'precision': 0.7602123141627208, 'recall': 0.6938163306034882, 'f1-score': 0.723782506755582, 'support': 1983}","{'precision': 0.8187664555647007, 'recall': 0.783661119515885, 'f1-score': 0.7998936561683491, 'support': 1983}",1.4362974166870117,48,0.017009565606713295
"{'precision': 0.8534246575342466, 'recall': 0.7634803921568627, 'f1-score': 0.8059508408796895, 'support': 816}","{'precision': 0.5181818181818182, 'recall': 0.4789915966386555, 'f1-score': 0.49781659388646293, 'support': 119}","{'precision': 0.8846572361262242, 'recall': 0.7757633587786259, 'f1-score': 0.8266395526182003, 'support': 1048}","{'precision': 0.8487777146105742, 'recall': 0.7528996469994957, 'f1-score': 0.7979690005344735, 'support': 1983}","{'precision': 0.7520879039474296, 'recall': 0.6727451158580481, 'f1-score': 0.7101356624614509, 'support': 1983}","{'precision': 0.8498128796630683, 'recall': 0.7528996469994957, 'f1-score': 0.7983935007434138, 'support': 1983}",1.7693926095962524,49,0.06039920076727867
"{'precision': 0.8259803921568627, 'recall': 0.8259803921568627, 'f1-score': 0.8259803921568627, 'support': 816}","{'precision': 0.6984126984126984, 'recall': 0.3697478991596639, 'f1-score': 0.48351648351648346, 'support': 119}","{'precision': 0.8560079443892751, 'recall': 0.8225190839694656, 'f1-score': 0.8389294403892944, 'support': 1048}","{'precision': 0.8377518557794273, 'recall': 0.7967725668179526, 'f1-score': 0.8167485138278624, 'support': 1983}","{'precision': 0.7934670116529454, 'recall': 0.6727491250953307, 'f1-score': 0.7161421053542135, 'support': 1983}","{'precision': 0.8341943705653411, 'recall': 0.7967725668179526, 'f1-score': 0.812272574415755, 'support': 1983}",0.9696204662322998,50,0.03445976972579956
"{'precision': 0.8434065934065934, 'recall': 0.7524509803921569, 'f1-score': 0.7953367875647668, 'support': 816}","{'precision': 0.4166666666666667, 'recall': 0.46218487394957986, 'f1-score': 0.4382470119521913, 'support': 119}","{'precision': 0.8946236559139785, 'recall': 0.7938931297709924, 'f1-score': 0.8412537917087969, 'support': 1048}","{'precision': 0.8385474860335196, 'recall': 0.7569339384770549, 'f1-score': 0.7956533262655711, 'support': 1983}","{'precision': 0.7182323053290794, 'recall': 0.6695096613709097, 'f1-score': 0.6916125304085851, 'support': 1983}","{'precision': 0.8448657110191443, 'recall': 0.7569339384770549, 'f1-score': 0.7981745773000402, 'support': 1983}",0.7696897387504578,51,0.042205605655908585
"{'precision': 0.8211382113821138, 'recall': 0.7426470588235294, 'f1-score': 0.7799227799227799, 'support': 816}","{'precision': 0.6097560975609756, 'recall': 0.42016806722689076, 'f1-score': 0.4975124378109453, 'support': 119}","{'precision': 0.8678459937565036, 'recall': 0.7958015267175572, 'f1-score': 0.8302638128422101, 'support': 1048}","{'precision': 0.8366086468276249, 'recall': 0.751386787695411, 'f1-score': 0.7917109458023379, 'support': 1983}","{'precision': 0.766246767566531, 'recall': 0.6528722175893259, 'f1-score': 0.7025663435253118, 'support': 1983}","{'precision': 0.8331378505064937, 'recall': 0.751386787695411, 'f1-score': 0.7895801534922475, 'support': 1983}",1.088727355003357,52,0.08034943044185638
"{'precision': 0.7948084054388134, 'recall': 0.7879901960784313, 'f1-score': 0.7913846153846154, 'support': 816}","{'precision': 0.6086956521739131, 'recall': 0.35294117647058826, 'f1-score': 0.4468085106382979, 'support': 119}","{'precision': 0.8758099352051836, 'recall': 0.773854961832061, 'f1-score': 0.8216818642350557, 'support': 1048}","{'precision': 0.8292682926829268, 'recall': 0.7544125063035805, 'f1-score': 0.7900712965407974, 'support': 1983}","{'precision': 0.7597713309393033, 'recall': 0.6382621114603602, 'f1-score': 0.6866249967526564, 'support': 1983}","{'precision': 0.8264484384981339, 'recall': 0.7544125063035805, 'f1-score': 0.7867184329995673, 'support': 1983}",0.47509706020355225,53,0.06004752963781357
"{'precision': 0.835509138381201, 'recall': 0.7843137254901961, 'f1-score': 0.809102402022756, 'support': 816}","{'precision': 0.6301369863013698, 'recall': 0.3865546218487395, 'f1-score': 0.4791666666666667, 'support': 119}","{'precision': 0.8836251287332647, 'recall': 0.8187022900763359, 'f1-score': 0.8499257057949479, 'support': 1048}","{'precision': 0.8530386740331491, 'recall': 0.7786182551689359, 'f1-score': 0.8141312944898498, 'support': 1983}","{'precision': 0.7830904178052785, 'recall': 0.6631902124717571, 'f1-score': 0.7127315914947902, 'support': 1983}","{'precision': 0.8486136627339307, 'recall': 0.7786182551689359, 'f1-score': 0.810877727209787, 'support': 1983}",1.8337786197662354,54,0.02435966767370701
"{'precision': 0.8614958448753463, 'recall': 0.7622549019607843, 'f1-score': 0.8088426527958387, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8662041625371655, 'recall': 0.833969465648855, 'f1-score': 0.8497812348079729, 'support': 1048}","{'precision': 0.8539823008849557, 'recall': 0.7786182551689359, 'f1-score': 0.8145608018992351, 'support': 1983}","{'precision': 0.783692210263045, 'recall': 0.6665285707158181, 'f1-score': 0.7161399353237194, 'support': 1983}","{'precision': 0.8496945990615482, 'recall': 0.7786182551689359, 'f1-score': 0.8113323515107788, 'support': 1983}",1.691120982170105,55,0.007651761639863253
"{'precision': 0.8498074454428755, 'recall': 0.8112745098039216, 'f1-score': 0.8300940438871474, 'support': 816}","{'precision': 0.6071428571428571, 'recall': 0.42857142857142855, 'f1-score': 0.5024630541871921, 'support': 119}","{'precision': 0.8684470820969338, 'recall': 0.8377862595419847, 'f1-score': 0.8528411850412821, 'support': 1048}","{'precision': 0.8489861259338314, 'recall': 0.8023197175995965, 'f1-score': 0.8249935182784548, 'support': 1983}","{'precision': 0.7751324615608888, 'recall': 0.692544065972445, 'f1-score': 0.7284660943718738, 'support': 1983}","{'precision': 0.8450960249717464, 'recall': 0.8023197175995965, 'f1-score': 0.8224545664061784, 'support': 1983}",0.5008524656295776,56,0.012020343914628029
"{'precision': 0.8592493297587132, 'recall': 0.7855392156862745, 'f1-score': 0.8207426376440461, 'support': 816}","{'precision': 0.6265060240963856, 'recall': 0.4369747899159664, 'f1-score': 0.5148514851485149, 'support': 119}","{'precision': 0.8780737704918032, 'recall': 0.8177480916030534, 'f1-score': 0.8468379446640316, 'support': 1048}","{'precision': 0.8587257617728532, 'recall': 0.7816439737771054, 'f1-score': 0.8183738120380148, 'support': 1983}","{'precision': 0.7879430414489673, 'recall': 0.6800873657350981, 'f1-score': 0.7274773558188642, 'support': 1983}","{'precision': 0.8552309538204689, 'recall': 0.7816439737771054, 'f1-score': 0.8161772491468079, 'support': 1983}",0.9343419075012207,57,0.005706205498427153
"{'precision': 0.8562259306803595, 'recall': 0.8174019607843137, 'f1-score': 0.8363636363636363, 'support': 816}","{'precision': 0.6162790697674418, 'recall': 0.44537815126050423, 'f1-score': 0.5170731707317073, 'support': 119}","{'precision': 0.8660098522167488, 'recall': 0.8387404580152672, 'f1-score': 0.8521570528356762, 'support': 1048}","{'precision': 0.850531914893617, 'recall': 0.8063540090771558, 'f1-score': 0.8278539994822678, 'support': 1983}","{'precision': 0.7795049508881834, 'recall': 0.7005068566866951, 'f1-score': 0.73519795331034, 'support': 1983}","{'precision': 0.846997425043193, 'recall': 0.8063540090771558, 'f1-score': 0.8255496853058947, 'support': 1983}",1.33112633228302,58,0.0052725826390087605
"{'precision': 0.8612945838837517, 'recall': 0.7990196078431373, 'f1-score': 0.8289891926255563, 'support': 816}","{'precision': 0.6265060240963856, 'recall': 0.4369747899159664, 'f1-score': 0.5148514851485149, 'support': 119}","{'precision': 0.8765060240963856, 'recall': 0.8330152671755725, 'f1-score': 0.8542074363992173, 'support': 1048}","{'precision': 0.8589324618736384, 'recall': 0.7952597075138679, 'f1-score': 0.8258706467661692, 'support': 1983}","{'precision': 0.7881022106921742, 'recall': 0.6896698883115587, 'f1-score': 0.7326827047244295, 'support': 1983}","{'precision': 0.8552440295358665, 'recall': 0.7952597075138679, 'f1-score': 0.8234654065867407, 'support': 1983}",1.9414572715759277,59,0.011714392341673374
"{'precision': 0.8537549407114624, 'recall': 0.7941176470588235, 'f1-score': 0.8228571428571428, 'support': 816}","{'precision': 0.625, 'recall': 0.42016806722689076, 'f1-score': 0.5025125628140703, 'support': 119}","{'precision': 0.8805668016194332, 'recall': 0.8301526717557252, 'f1-score': 0.8546168958742633, 'support': 1048}","{'precision': 0.8582375478927203, 'recall': 0.7907211296016137, 'f1-score': 0.8230971128608924, 'support': 1983}","{'precision': 0.7864405807769653, 'recall': 0.681479462013813, 'f1-score': 0.7266622005151588, 'support': 1983}","{'precision': 0.8541971960250728, 'recall': 0.7907211296016137, 'f1-score': 0.8204180183673883, 'support': 1983}",0.6152671575546265,60,0.0075825899839401245
"{'precision': 0.8569553805774278, 'recall': 0.8002450980392157, 'f1-score': 0.8276299112801013, 'support': 816}","{'precision': 0.6296296296296297, 'recall': 0.42857142857142855, 'f1-score': 0.51, 'support': 119}","{'precision': 0.8743768693918246, 'recall': 0.8368320610687023, 'f1-score': 0.8551925889809849, 'support': 1048}","{'precision': 0.8564463705308776, 'recall': 0.7972768532526475, 'f1-score': 0.8258030817445808, 'support': 1983}","{'precision': 0.7869872931996275, 'recall': 0.6885495292264489, 'f1-score': 0.7309408334203621, 'support': 1983}","{'precision': 0.852520663439102, 'recall': 0.7972768532526475, 'f1-score': 0.8231355727970927, 'support': 1983}",1.6516432762145996,61,0.004734878893941641
"{'precision': 0.8565789473684211, 'recall': 0.7977941176470589, 'f1-score': 0.8261421319796955, 'support': 816}","{'precision': 0.625, 'recall': 0.42016806722689076, 'f1-score': 0.5025125628140703, 'support': 119}","{'precision': 0.8761238761238761, 'recall': 0.8368320610687023, 'f1-score': 0.8560273304050756, 'support': 1048}","{'precision': 0.8571428571428571, 'recall': 0.7957639939485628, 'f1-score': 0.8253138075313808, 'support': 1983}","{'precision': 0.785900941164099, 'recall': 0.6849314153142174, 'f1-score': 0.7282273417329472, 'support': 1983}","{'precision': 0.8530112169593816, 'recall': 0.7957639939485628, 'f1-score': 0.822515187561687, 'support': 1983}",1.1211695671081543,62,0.004595921840518713
"{'precision': 0.8556430446194225, 'recall': 0.7990196078431373, 'f1-score': 0.826362484157161, 'support': 816}","{'precision': 0.625, 'recall': 0.42016806722689076, 'f1-score': 0.5025125628140703, 'support': 119}","{'precision': 0.8809283551967709, 'recall': 0.8330152671755725, 'f1-score': 0.8563021088769005, 'support': 1048}","{'precision': 0.8592471358428805, 'recall': 0.794251134644478, 'f1-score': 0.8254716981132075, 'support': 1983}","{'precision': 0.7871904666053978, 'recall': 0.6840676474152002, 'f1-score': 0.7283923852827107, 'support': 1983}","{'precision': 0.8551652247381063, 'recall': 0.794251134644478, 'f1-score': 0.8227510802572412, 'support': 1983}",0.6740940809249878,63,0.004737342707812786
"{'precision': 0.8584534731323722, 'recall': 0.8026960784313726, 'f1-score': 0.8296390120329322, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8805220883534136, 'recall': 0.8368320610687023, 'f1-score': 0.8581213307240705, 'support': 1048}","{'precision': 0.8607939097335509, 'recall': 0.7982854261220373, 'f1-score': 0.8283621140763998, 'support': 1983}","{'precision': 0.7921585204952618, 'recall': 0.6893665226905012, 'f1-score': 0.7334410522757849, 'support': 1983}","{'precision': 0.8568571269139653, 'recall': 0.7982854261220373, 'f1-score': 0.8256639250086083, 'support': 1983}",1.140742540359497,64,0.006276738829910755
"{'precision': 0.8590250329380764, 'recall': 0.7990196078431373, 'f1-score': 0.827936507936508, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8763819095477386, 'recall': 0.8320610687022901, 'f1-score': 0.8536465981399902, 'support': 1048}","{'precision': 0.8587786259541985, 'recall': 0.794251134644478, 'f1-score': 0.8252554362064448, 'support': 1983}","{'precision': 0.790968980828605, 'recall': 0.6865507017056186, 'f1-score': 0.7313819733822834, 'support': 1983}","{'precision': 0.8549042703396371, 'recall': 0.794251134644478, 'f1-score': 0.8225984872421948, 'support': 1983}",1.1767781972885132,65,0.004249908961355686
"{'precision': 0.857331571994716, 'recall': 0.7953431372549019, 'f1-score': 0.8251748251748251, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8787575150300602, 'recall': 0.8368320610687023, 'f1-score': 0.8572825024437928, 'support': 1048}","{'precision': 0.8594005449591281, 'recall': 0.7952597075138679, 'f1-score': 0.8260869565217391, 'support': 1983}","{'precision': 0.7911963623415921, 'recall': 0.6869155422983443, 'f1-score': 0.7316733805629899, 'support': 1983}","{'precision': 0.8554629039330264, 'recall': 0.7952597075138679, 'f1-score': 0.8233836080575513, 'support': 1983}",0.6195791959762573,66,0.0038461359217762947
"{'precision': 0.8609271523178808, 'recall': 0.7965686274509803, 'f1-score': 0.8274984086569065, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8734939759036144, 'recall': 0.8301526717557252, 'f1-score': 0.8512720156555773, 'support': 1048}","{'precision': 0.85800109229929, 'recall': 0.7922339889056984, 'f1-score': 0.8238070267435763, 'support': 1983}","{'precision': 0.7906403760738318, 'recall': 0.6850975759260446, 'f1-score': 0.7304444127942785, 'support': 1983}","{'precision': 0.8541607377904078, 'recall': 0.7922339889056984, 'f1-score': 0.8211632621005813, 'support': 1983}",1.7441985607147217,67,0.00317979184910655
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.6329113924050633, 'recall': 0.42016806722689076, 'f1-score': 0.5050505050505051, 'support': 119}","{'precision': 0.8762475049900199, 'recall': 0.8377862595419847, 'f1-score': 0.8565853658536585, 'support': 1048}","{'precision': 0.8589324618736384, 'recall': 0.7952597075138679, 'f1-score': 0.8258706467661692, 'support': 1983}","{'precision': 0.7895871821339019, 'recall': 0.6844324880079258, 'f1-score': 0.729287068362071, 'support': 1983}","{'precision': 0.8547955635477293, 'recall': 0.7952597075138679, 'f1-score': 0.8229966445830543, 'support': 1983}",0.9996955990791321,68,0.004531736485660076
"{'precision': 0.8609271523178808, 'recall': 0.7965686274509803, 'f1-score': 0.8274984086569065, 'support': 816}","{'precision': 0.625, 'recall': 0.42016806722689076, 'f1-score': 0.5025125628140703, 'support': 119}","{'precision': 0.8748748748748749, 'recall': 0.833969465648855, 'f1-score': 0.8539325842696629, 'support': 1048}","{'precision': 0.8582333696837514, 'recall': 0.7937468482097831, 'f1-score': 0.8247314645009169, 'support': 1983}","{'precision': 0.7869340090642519, 'recall': 0.6835687201089087, 'f1-score': 0.7279811852468798, 'support': 1983}","{'precision': 0.8541404060313967, 'recall': 0.7937468482097831, 'f1-score': 0.8219662353774668, 'support': 1983}",0.7525008320808411,69,0.003934604115784168
"{'precision': 0.8607427055702918, 'recall': 0.7953431372549019, 'f1-score': 0.8267515923566878, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8741258741258742, 'recall': 0.8349236641221374, 'f1-score': 0.854075158613958, 'support': 1048}","{'precision': 0.8583106267029973, 'recall': 0.794251134644478, 'f1-score': 0.8250392875851232, 'support': 1983}","{'precision': 0.7907895265653887, 'recall': 0.6862794099828227, 'f1-score': 0.7311298550136658, 'support': 1983}","{'precision': 0.8544187916436078, 'recall': 0.794251134644478, 'f1-score': 0.8223373880306895, 'support': 1983}",1.05962073802948,70,0.003505448577925563
"{'precision': 0.8618857901726428, 'recall': 0.7953431372549019, 'f1-score': 0.8272785213511791, 'support': 816}","{'precision': 0.6375, 'recall': 0.42857142857142855, 'f1-score': 0.5125628140703518, 'support': 119}","{'precision': 0.8751248751248751, 'recall': 0.8358778625954199, 'f1-score': 0.8550512445095169, 'support': 1048}","{'precision': 0.8593238822246456, 'recall': 0.794755421079173, 'f1-score': 0.8257794079119728, 'support': 1983}","{'precision': 0.7915035550991726, 'recall': 0.6865974761405834, 'f1-score': 0.7316308599770158, 'support': 1983}","{'precision': 0.8554171325828268, 'recall': 0.794755421079173, 'f1-score': 0.8230700718824547, 'support': 1983}",0.2312125265598297,71,0.003245549974963069
"{'precision': 0.8605577689243028, 'recall': 0.7941176470588235, 'f1-score': 0.8260038240917782, 'support': 816}","{'precision': 0.6329113924050633, 'recall': 0.42016806722689076, 'f1-score': 0.5050505050505051, 'support': 119}","{'precision': 0.874, 'recall': 0.833969465648855, 'f1-score': 0.853515625, 'support': 1048}","{'precision': 0.8580786026200873, 'recall': 0.7927382753403933, 'f1-score': 0.8241153342070773, 'support': 1983}","{'precision': 0.7891563871097887, 'recall': 0.6827517266448564, 'f1-score': 0.7281899847140944, 'support': 1983}","{'precision': 0.8540008044066736, 'recall': 0.7927382753403933, 'f1-score': 0.8212831596368639, 'support': 1983}",0.47756117582321167,72,0.00317787891253829
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8741258741258742, 'recall': 0.8349236641221374, 'f1-score': 0.854075158613958, 'support': 1048}","{'precision': 0.8576104746317512, 'recall': 0.7927382753403933, 'f1-score': 0.8238993710691824, 'support': 1983}","{'precision': 0.78570171550304, 'recall': 0.6778760486382849, 'f1-score': 0.7233654703877849, 'support': 1983}","{'precision': 0.8531021159128283, 'recall': 0.7927382753403933, 'f1-score': 0.8207545906231442, 'support': 1983}",0.07431285083293915,73,0.0032051692251116037
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.6125, 'recall': 0.4117647058823529, 'f1-score': 0.49246231155778886, 'support': 119}","{'precision': 0.872617853560682, 'recall': 0.8301526717557252, 'f1-score': 0.8508557457212713, 'support': 1048}","{'precision': 0.8558951965065502, 'recall': 0.7907211296016137, 'f1-score': 0.8220183486238531, 'support': 1983}","{'precision': 0.7815735008557683, 'recall': 0.67908683829766, 'f1-score': 0.7231811304870366, 'support': 1983}","{'precision': 0.8516524317302062, 'recall': 0.7907211296016137, 'f1-score': 0.8192131665576509, 'support': 1983}",2.8795008659362793,74,0.003487360430881381
"{'precision': 0.8607427055702918, 'recall': 0.7953431372549019, 'f1-score': 0.8267515923566878, 'support': 816}","{'precision': 0.6363636363636364, 'recall': 0.4117647058823529, 'f1-score': 0.5, 'support': 119}","{'precision': 0.8743768693918246, 'recall': 0.8368320610687023, 'f1-score': 0.8551925889809849, 'support': 1048}","{'precision': 0.8587786259541985, 'recall': 0.794251134644478, 'f1-score': 0.8252554362064448, 'support': 1983}","{'precision': 0.7904944037752509, 'recall': 0.6813133014019858, 'f1-score': 0.7273147271125576, 'support': 1983}","{'precision': 0.8544832474005359, 'recall': 0.794251134644478, 'f1-score': 0.8221740456959805, 'support': 1983}",0.48270341753959656,75,0.003090806072577834
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.620253164556962, 'recall': 0.4117647058823529, 'f1-score': 0.49494949494949486, 'support': 119}","{'precision': 0.8721278721278721, 'recall': 0.8330152671755725, 'f1-score': 0.8521229868228404, 'support': 1048}","{'precision': 0.8561307901907357, 'recall': 0.7922339889056984, 'f1-score': 0.8229439497118911, 'support': 1983}","{'precision': 0.7839945618971522, 'recall': 0.6800410367709424, 'f1-score': 0.7244326053181283, 'support': 1983}","{'precision': 0.8518587484426084, 'recall': 0.7922339889056984, 'f1-score': 0.8200321496630756, 'support': 1983}",0.5240575671195984,76,0.0030292035080492496
"{'precision': 0.8584656084656085, 'recall': 0.7953431372549019, 'f1-score': 0.8256997455470738, 'support': 816}","{'precision': 0.620253164556962, 'recall': 0.4117647058823529, 'f1-score': 0.49494949494949486, 'support': 119}","{'precision': 0.8718718718718719, 'recall': 0.8311068702290076, 'f1-score': 0.8510014655593552, 'support': 1048}","{'precision': 0.8555070883315158, 'recall': 0.7912254160363086, 'f1-score': 0.8221116059732774, 'support': 1983}","{'precision': 0.7835302149648141, 'recall': 0.6794049044554208, 'f1-score': 0.7238835686853079, 'support': 1983}","{'precision': 0.8512555647059691, 'recall': 0.7912254160363086, 'f1-score': 0.819223155911047, 'support': 1983}",1.3638570308685303,77,0.003011454362422228
