ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8719153936545241, 'recall': 0.9082007343941249, 'f1-score': 0.8896882494004795, 'support': 817}","{'precision': 0.7473684210526316, 'recall': 0.5966386554621849, 'f1-score': 0.6635514018691588, 'support': 119}","{'precision': 0.8823529411764706, 'recall': 0.8913649025069638, 'f1-score': 0.8868360277136259, 'support': 1077}","{'precision': 0.8716814159292036, 'recall': 0.8807749627421758, 'f1-score': 0.8762045959970348, 'support': 2013}","{'precision': 0.8338789186278754, 'recall': 0.7987347641210912, 'f1-score': 0.813358559661088, 'support': 2013}","{'precision': 0.8701370275052499, 'recall': 0.8807749627421758, 'f1-score': 0.8747939982266253, 'support': 2013}",1.2129429578781128,39,0.0011613809037953615
"{'precision': 0.8791866028708134, 'recall': 0.8996328029375765, 'f1-score': 0.8892921960072595, 'support': 817}","{'precision': 0.6178861788617886, 'recall': 0.6386554621848739, 'f1-score': 0.628099173553719, 'support': 119}","{'precision': 0.8834586466165414, 'recall': 0.872794800371402, 'f1-score': 0.8780943484353106, 'support': 1077}","{'precision': 0.865546218487395, 'recall': 0.8698460009935419, 'f1-score': 0.8676907829534192, 'support': 2013}","{'precision': 0.793510476116381, 'recall': 0.8036943551646174, 'f1-score': 0.7984952393320964, 'support': 2013}","{'precision': 0.8660252718509798, 'recall': 0.8698460009935419, 'f1-score': 0.8678604764310249, 'support': 2013}",0.3227430582046509,40,0.0013839425519108772
"{'precision': 0.8726415094339622, 'recall': 0.9057527539779682, 'f1-score': 0.8888888888888888, 'support': 817}","{'precision': 0.7010309278350515, 'recall': 0.5714285714285714, 'f1-score': 0.6296296296296297, 'support': 119}","{'precision': 0.8734061930783242, 'recall': 0.8904363974001857, 'f1-score': 0.8818390804597701, 'support': 1077}","{'precision': 0.8649045521292217, 'recall': 0.8777943368107303, 'f1-score': 0.871301775147929, 'support': 2013}","{'precision': 0.815692876782446, 'recall': 0.7892059076022417, 'f1-score': 0.8001191996594296, 'support': 2013}","{'precision': 0.8629057444437525, 'recall': 0.8777943368107303, 'f1-score': 0.8697907788392054, 'support': 2013}",1.437960147857666,41,0.0014717025915160775
"{'precision': 0.8868832731648616, 'recall': 0.9020807833537332, 'f1-score': 0.8944174757281553, 'support': 817}","{'precision': 0.7047619047619048, 'recall': 0.6218487394957983, 'f1-score': 0.6607142857142857, 'support': 119}","{'precision': 0.8842975206611571, 'recall': 0.8941504178272981, 'f1-score': 0.889196675900277, 'support': 1077}","{'precision': 0.8760493827160494, 'recall': 0.8812717337307501, 'f1-score': 0.878652798415057, 'support': 2013}","{'precision': 0.8253142328626412, 'recall': 0.8060266468922764, 'f1-score': 0.8147761457809061, 'support': 2013}","{'precision': 0.8747335969172503, 'recall': 0.8812717337307501, 'f1-score': 0.8778086923072534, 'support': 2013}",0.22117626667022705,42,0.007262774743139744
"{'precision': 0.8826347305389222, 'recall': 0.9020807833537332, 'f1-score': 0.8922518159806296, 'support': 817}","{'precision': 0.7156862745098039, 'recall': 0.6134453781512605, 'f1-score': 0.6606334841628959, 'support': 119}","{'precision': 0.8832720588235294, 'recall': 0.8922934076137419, 'f1-score': 0.8877598152424943, 'support': 1077}","{'precision': 0.8745679012345678, 'recall': 0.8797814207650273, 'f1-score': 0.8771669143140168, 'support': 2013}","{'precision': 0.8271976879574185, 'recall': 0.8026065230395786, 'f1-score': 0.8135483717953399, 'support': 2013}","{'precision': 0.8731064326229048, 'recall': 0.8797814207650273, 'f1-score': 0.8761562043158099, 'support': 2013}",0.6621977686882019,43,0.0008752126013860106
"{'precision': 0.8764845605700713, 'recall': 0.9033047735618115, 'f1-score': 0.8896925858951176, 'support': 817}","{'precision': 0.7171717171717171, 'recall': 0.5966386554621849, 'f1-score': 0.6513761467889907, 'support': 119}","{'precision': 0.8784530386740331, 'recall': 0.8857938718662952, 'f1-score': 0.8821081830790567, 'support': 1077}","{'precision': 0.8697582634435126, 'recall': 0.8758072528564332, 'f1-score': 0.8727722772277228, 'support': 2013}","{'precision': 0.8240364388052739, 'recall': 0.7952457669634305, 'f1-score': 0.8077256385877215, 'support': 2013}","{'precision': 0.8681198425142157, 'recall': 0.8758072528564332, 'f1-score': 0.8715465063687755, 'support': 2013}",0.562716007232666,44,0.0011877404758706689
"{'precision': 0.8794749403341289, 'recall': 0.9020807833537332, 'f1-score': 0.8906344410876132, 'support': 817}","{'precision': 0.72, 'recall': 0.6050420168067226, 'f1-score': 0.6575342465753424, 'support': 119}","{'precision': 0.8823529411764706, 'recall': 0.8913649025069638, 'f1-score': 0.8868360277136259, 'support': 1077}","{'precision': 0.8731490621915103, 'recall': 0.8787878787878788, 'f1-score': 0.8759593958900718, 'support': 2013}","{'precision': 0.8272759605035332, 'recall': 0.7994959008891399, 'f1-score': 0.8116682384588606, 'support': 2013}","{'precision': 0.871587254793861, 'recall': 0.8787878787878788, 'f1-score': 0.8748223127464584, 'support': 2013}",0.922055721282959,45,0.006583999842405319
"{'precision': 0.8787158145065398, 'recall': 0.9045287637698899, 'f1-score': 0.8914354644149577, 'support': 817}","{'precision': 0.7325581395348837, 'recall': 0.5294117647058824, 'f1-score': 0.6146341463414634, 'support': 119}","{'precision': 0.8774954627949183, 'recall': 0.8978644382544104, 'f1-score': 0.887563102340523, 'support': 1077}","{'precision': 0.8718580581567275, 'recall': 0.8787878787878788, 'f1-score': 0.8753092528451261, 'support': 2013}","{'precision': 0.8295898056121139, 'recall': 0.7772683222433941, 'f1-score': 0.7978775710323148, 'support': 2013}","{'precision': 0.8694226788309096, 'recall': 0.8787878787878788, 'f1-score': 0.8730003472739184, 'support': 2013}",0.8597134947776794,46,0.0009103478514589369
"{'precision': 0.8760429082240763, 'recall': 0.8996328029375765, 'f1-score': 0.8876811594202898, 'support': 817}","{'precision': 0.6153846153846154, 'recall': 0.6722689075630253, 'f1-score': 0.642570281124498, 'support': 119}","{'precision': 0.8893093661305582, 'recall': 0.872794800371402, 'f1-score': 0.8809746954076851, 'support': 1077}","{'precision': 0.866238894373149, 'recall': 0.8718330849478391, 'f1-score': 0.8690269868779401, 'support': 2013}","{'precision': 0.7935789632464166, 'recall': 0.8148988369573346, 'f1-score': 0.8037420453174909, 'support': 2013}","{'precision': 0.8677317499117987, 'recall': 0.8718330849478391, 'f1-score': 0.8696031384273566, 'support': 2013}",1.1613000631332397,47,0.0008549653575755656
"{'precision': 0.8763376932223543, 'recall': 0.9020807833537332, 'f1-score': 0.8890229191797346, 'support': 817}","{'precision': 0.7126436781609196, 'recall': 0.5210084033613446, 'f1-score': 0.6019417475728155, 'support': 119}","{'precision': 0.8771610555050046, 'recall': 0.8950789229340761, 'f1-score': 0.8860294117647057, 'support': 1077}","{'precision': 0.8697582634435126, 'recall': 0.8758072528564332, 'f1-score': 0.8727722772277228, 'support': 2013}","{'precision': 0.8220474756294261, 'recall': 0.7727227032163846, 'f1-score': 0.7923313595057518, 'support': 2013}","{'precision': 0.867101316364979, 'recall': 0.8758072528564332, 'f1-score': 0.8704503077007434, 'support': 2013}",0.28725284337997437,48,0.0008035361533984542
"{'precision': 0.881437125748503, 'recall': 0.9008567931456548, 'f1-score': 0.8910411622276029, 'support': 817}","{'precision': 0.6554621848739496, 'recall': 0.6554621848739496, 'f1-score': 0.6554621848739496, 'support': 119}","{'precision': 0.8883677298311444, 'recall': 0.8792943361188487, 'f1-score': 0.8838077461502567, 'support': 1077}","{'precision': 0.8717821782178218, 'recall': 0.8748137108792846, 'f1-score': 0.8732953136622862, 'support': 2013}","{'precision': 0.8084223468178657, 'recall': 0.8118711047128176, 'f1-score': 0.810103697750603, 'support': 2013}","{'precision': 0.8717864762864727, 'recall': 0.8748137108792846, 'f1-score': 0.8732446955508089, 'support': 2013}",2.2742302417755127,49,0.0006756603834219277
"{'precision': 0.8805256869772998, 'recall': 0.9020807833537332, 'f1-score': 0.8911729141475212, 'support': 817}","{'precision': 0.7471264367816092, 'recall': 0.5462184873949579, 'f1-score': 0.6310679611650485, 'support': 119}","{'precision': 0.8795620437956204, 'recall': 0.8950789229340761, 'f1-score': 0.8872526461113668, 'support': 1077}","{'precision': 0.8742574257425743, 'recall': 0.877297565822156, 'f1-score': 0.8757748574262335, 'support': 2013}","{'precision': 0.8357380558515098, 'recall': 0.7811260645609224, 'f1-score': 0.8031645071413122, 'support': 2013}","{'precision': 0.8721241199231737, 'recall': 0.877297565822156, 'f1-score': 0.8736991843512705, 'support': 2013}",0.9092927575111389,50,0.000897291349247098
"{'precision': 0.8793309438470729, 'recall': 0.9008567931456548, 'f1-score': 0.8899637243047158, 'support': 817}","{'precision': 0.7272727272727273, 'recall': 0.6050420168067226, 'f1-score': 0.6605504587155964, 'support': 119}","{'precision': 0.8823529411764706, 'recall': 0.8913649025069638, 'f1-score': 0.8868360277136259, 'support': 1077}","{'precision': 0.8735177865612648, 'recall': 0.8782911077993045, 'f1-score': 0.875897944017835, 'support': 2013}","{'precision': 0.8296522040987568, 'recall': 0.7990879041531137, 'f1-score': 0.8124500702446461, 'support': 2013}","{'precision': 0.8719587448164788, 'recall': 0.8782911077993045, 'f1-score': 0.8747283999958688, 'support': 2013}",1.1467639207839966,51,0.000876940437592566
"{'precision': 0.8793309438470729, 'recall': 0.9008567931456548, 'f1-score': 0.8899637243047158, 'support': 817}","{'precision': 0.7272727272727273, 'recall': 0.6050420168067226, 'f1-score': 0.6605504587155964, 'support': 119}","{'precision': 0.8798165137614679, 'recall': 0.8904363974001857, 'f1-score': 0.8850946008306415, 'support': 1077}","{'precision': 0.8721618953603159, 'recall': 0.8777943368107303, 'f1-score': 0.8749690517454816, 'support': 2013}","{'precision': 0.828806728293756, 'recall': 0.7987784024508544, 'f1-score': 0.8118695946169846, 'support': 2013}","{'precision': 0.8706016994483925, 'recall': 0.8777943368107303, 'f1-score': 0.8737966976844062, 'support': 2013}",0.21275651454925537,52,0.0007015241426415741
"{'precision': 0.8793309438470729, 'recall': 0.9008567931456548, 'f1-score': 0.8899637243047158, 'support': 817}","{'precision': 0.7171717171717171, 'recall': 0.5966386554621849, 'f1-score': 0.6513761467889907, 'support': 119}","{'precision': 0.8807339449541285, 'recall': 0.8913649025069638, 'f1-score': 0.8860175357637288, 'support': 1077}","{'precision': 0.8721618953603159, 'recall': 0.8777943368107303, 'f1-score': 0.8749690517454816, 'support': 2013}","{'precision': 0.8257455353243062, 'recall': 0.7962867837049344, 'f1-score': 0.8091191356191452, 'support': 2013}","{'precision': 0.870495416881316, 'recall': 0.8777943368107303, 'f1-score': 0.8737481421969094, 'support': 2013}",1.1205387115478516,53,0.0006880832952447236
